drug_node_name,Gene Name
clopidogrel,CYP2C8
clopidogrel,SLC30A6
clopidogrel,NDUFA4L2
clopidogrel,CYP2C19
clopidogrel,CYP2B6
vardenafil,AASS
vardenafil,MT-CO1
vardenafil,MT1B
vardenafil,ABCB1
vardenafil,PDE5A
vardenafil,ANPEP
vardenafil,SLC22A12
vardenafil,SLC38A3
vardenafil,CYP3A5
vardenafil,SLC30A7
vardenafil,SORD
vardenafil,CYP3A4
vardenafil,SLC30A5
vardenafil,PDE6G
vardenafil,PDE6H
metronidazole,AASS
metronidazole,MT-CO1
metronidazole,MT1B
metronidazole,ABCB1
metronidazole,SLC38A3
metronidazole,CYP3A5
metronidazole,SLC30A7
metronidazole,SORD
metronidazole,CYP3A4
metronidazole,SLC30A5
metronidazole,MAT2A
metronidazole,CYP2C9
metronidazole,SLC39A1
metronidazole,ALOX15
metronidazole,CYP2C8
metronidazole,SLC30A6
metronidazole,RBP4
metronidazole,CYP2A6
metronidazole,TYMS
metronidazole,UGT1A1
metronidazole,PRLR
metronidazole,CYP3A7
buprenorphine,AASS
buprenorphine,MT-CO1
buprenorphine,MT1B
buprenorphine,ABCB1
buprenorphine,CKB
buprenorphine,NAGLU
buprenorphine,MT3
buprenorphine,ABCG2
buprenorphine,SLC38A3
buprenorphine,CYP3A5
buprenorphine,SLC30A7
buprenorphine,ARG1
buprenorphine,CYP2D6
buprenorphine,SLC30A4
buprenorphine,SORD
buprenorphine,CYP3A4
buprenorphine,SLC30A5
buprenorphine,MAT2A
buprenorphine,CYP2C9
buprenorphine,SLC39A1
buprenorphine,ALOX15
buprenorphine,CYP2C8
buprenorphine,SLC30A6
buprenorphine,NDUFA4L2
buprenorphine,CYP2C19
buprenorphine,CYP17A1
buprenorphine,CYP2C18
buprenorphine,PRLR
buprenorphine,CYP3A7
buprenorphine,OPRD1
buprenorphine,PRDX1
buprenorphine,OPRK1
buprenorphine,OPRM1
buprenorphine,OPRL1
selegiline,AASS
selegiline,MT-CO1
selegiline,MT1B
selegiline,ABCB1
selegiline,ARG1
selegiline,CYP2D6
selegiline,SLC30A4
selegiline,SIGMAR1
selegiline,CYP1A2
selegiline,SLC39A2
selegiline,SORD
selegiline,CYP3A4
selegiline,SLC30A5
selegiline,MAT2A
selegiline,CYP2C9
selegiline,SLC39A1
selegiline,ALOX15
selegiline,CYP2C8
selegiline,SLC30A6
selegiline,RBP4
selegiline,CYP2A6
selegiline,NDUFA4L2
selegiline,CYP2C19
selegiline,CYP2B6
selegiline,MAOB
selegiline,MAOA
pimozide,AASS
pimozide,MT-CO1
pimozide,MT1B
pimozide,ABCB1
pimozide,KCNH2
pimozide,CYP27B1
pimozide,PLTP
pimozide,ABCG1
pimozide,SLC38A3
pimozide,CYP3A5
pimozide,SLC30A7
pimozide,ARG1
pimozide,CYP2D6
pimozide,SLC30A4
pimozide,SIGMAR1
pimozide,CYP1A2
pimozide,SLC39A2
pimozide,SORD
pimozide,CYP3A4
pimozide,SLC30A5
pimozide,PRLR
pimozide,CYP3A7
pimozide,CALM1
pimozide,MAOB
pimozide,DRD3
pimozide,DRD2
terazosin,AASS
terazosin,MT-CO1
terazosin,MT1B
terazosin,ABCB1
terazosin,KCNH2
terazosin,CYP27B1
terazosin,PLTP
terazosin,ABCG1
terazosin,KCNH6
terazosin,CKB
terazosin,ADRA1A
terazosin,ADRA1B
terazosin,KCNH7
terazosin,ADRA1D
terazosin,TGFB1
itraconazole,AASS
itraconazole,MT-CO1
itraconazole,MT1B
itraconazole,ABCB1
itraconazole,NR0B1
itraconazole,CYP17A1
itraconazole,MT1E
itraconazole,SLCO2B1
itraconazole,SLC38A3
itraconazole,CYP3A5
itraconazole,SLC30A7
itraconazole,SORD
itraconazole,CYP3A4
itraconazole,SLC30A5
itraconazole,HSD17B10
itraconazole,CYP2E1
itraconazole,FGF4
itraconazole,CYP1A1
itraconazole,CYP2B6
itraconazole,PRLR
itraconazole,CYP3A7
itraconazole,CYP51A1
escitalopram,AASS
escitalopram,MT-CO1
escitalopram,MT1B
escitalopram,ABCB1
escitalopram,CHRM1
escitalopram,IGFBP2
escitalopram,SLC29A1
escitalopram,ARG1
escitalopram,CYP2D6
escitalopram,SLC30A4
escitalopram,HTR1A
escitalopram,HNMT
escitalopram,SLC30A9
escitalopram,SORD
escitalopram,CYP3A4
escitalopram,SLC30A5
escitalopram,NDUFA4L2
escitalopram,CYP2C19
escitalopram,GRIN2B
escitalopram,MAOA
escitalopram,CALM1
escitalopram,MAOB
escitalopram,HRH1
escitalopram,NUAK2
escitalopram,HTR2A
escitalopram,SULT1A4
escitalopram,SLC6A2
escitalopram,HTR2C
escitalopram,P4HA2
escitalopram,SLC6A3
escitalopram,SLC6A4
escitalopram,DRD2
escitalopram,ADRA1A
escitalopram,ADRA1B
escitalopram,ADRA1D
escitalopram,ADRA2A
escitalopram,ADRA2B
escitalopram,ADRA2C
propafenone,AASS
propafenone,MT-CO1
propafenone,MT1B
propafenone,ABCB1
propafenone,KCNH2
propafenone,CYP27B1
propafenone,PLTP
propafenone,ABCG1
propafenone,ADRB1
propafenone,ACE2
propafenone,SLC19A1
propafenone,SCN5A
propafenone,MMP12
propafenone,ATP1B3
propafenone,ARG1
propafenone,CYP2D6
propafenone,SLC30A4
propafenone,SIGMAR1
propafenone,CYP1A2
propafenone,SLC39A2
propafenone,SORD
propafenone,CYP3A4
propafenone,SLC30A5
propafenone,ADRB2
domperidone,AASS
domperidone,MT-CO1
domperidone,MT1B
domperidone,ABCB1
domperidone,SLC38A3
domperidone,CYP3A5
domperidone,SLC30A7
domperidone,ARG1
domperidone,CYP2D6
domperidone,SLC30A4
domperidone,SIGMAR1
domperidone,CYP1A2
domperidone,SLC39A2
domperidone,SORD
domperidone,CYP3A4
domperidone,SLC30A5
domperidone,ALOX15
domperidone,CYP2C8
domperidone,SLC30A6
domperidone,CYP2B6
domperidone,PRLR
domperidone,CYP3A7
domperidone,DRD3
domperidone,DRD2
acebutolol,AASS
acebutolol,MT-CO1
acebutolol,MT1B
acebutolol,ABCB1
acebutolol,ADRB1
acebutolol,ACE2
acebutolol,SLC19A1
acebutolol,ARG1
acebutolol,CYP2D6
acebutolol,SLC30A4
acebutolol,ADRB2
lapatinib,AASS
lapatinib,MT-CO1
lapatinib,MT1B
lapatinib,ABCB1
lapatinib,RENBP
lapatinib,PCCB
lapatinib,APOM
lapatinib,TAP1
lapatinib,SLC38A3
lapatinib,CYP3A5
lapatinib,SLC30A7
lapatinib,SORD
lapatinib,CYP3A4
lapatinib,SLC30A5
lapatinib,ALOX15
lapatinib,CYP2C8
lapatinib,SLC30A6
lapatinib,NDUFA4L2
lapatinib,CYP2C19
lapatinib,ERBB2
lapatinib,AKR1E2
lapatinib,EGFR
posaconazole,AASS
posaconazole,MT-CO1
posaconazole,MT1B
posaconazole,ABCB1
posaconazole,SORD
posaconazole,CYP3A4
posaconazole,SLC30A5
indacaterol,AASS
indacaterol,MT-CO1
indacaterol,MT1B
indacaterol,ABCB1
indacaterol,SORD
indacaterol,CYP3A4
indacaterol,SLC30A5
indacaterol,TYMS
indacaterol,UGT1A1
indacaterol,ADRB2
rivaroxaban,AASS
rivaroxaban,MT-CO1
rivaroxaban,MT1B
rivaroxaban,ABCB1
rivaroxaban,CKB
rivaroxaban,NAGLU
rivaroxaban,MT3
rivaroxaban,ABCG2
rivaroxaban,F10
rivaroxaban,HINT1
rivaroxaban,APOBR
rivaroxaban,SLC38A3
rivaroxaban,CYP3A5
rivaroxaban,SLC30A7
rivaroxaban,SORD
rivaroxaban,CYP3A4
rivaroxaban,SLC30A5
rivaroxaban,CACNA1A
rivaroxaban,CYP2J2
temsirolimus,AASS
temsirolimus,MT-CO1
temsirolimus,MT1B
temsirolimus,ABCB1
temsirolimus,SLC38A3
temsirolimus,CYP3A5
temsirolimus,SLC30A7
temsirolimus,ARG1
temsirolimus,CYP2D6
temsirolimus,SLC30A4
temsirolimus,SORD
temsirolimus,CYP3A4
temsirolimus,SLC30A5
temsirolimus,PRLR
temsirolimus,CYP3A7
temsirolimus,MTOR
amisulpride,AASS
amisulpride,MT-CO1
amisulpride,MT1B
amisulpride,ABCB1
amisulpride,CKB
amisulpride,NAGLU
amisulpride,MT3
amisulpride,ABCG2
amisulpride,GSR
amisulpride,SLC22A1
amisulpride,ALDH2
amisulpride,ATP1A1
amisulpride,SLC47A1
amisulpride,BDH1
amisulpride,TGM2
amisulpride,SLC47A2
amisulpride,OPRD1
amisulpride,PRDX1
amisulpride,HTR2A
amisulpride,SULT1A4
amisulpride,DRD3
amisulpride,OPRK1
amisulpride,HTR7
amisulpride,DRD2
amisulpride,OPRM1
panobinostat,AASS
panobinostat,MT-CO1
panobinostat,MT1B
panobinostat,ABCB1
panobinostat,ARG1
panobinostat,CYP2D6
panobinostat,SLC30A4
panobinostat,SORD
panobinostat,CYP3A4
panobinostat,SLC30A5
panobinostat,HDAC1
panobinostat,HDAC10
panobinostat,HDAC11
panobinostat,HDAC2
panobinostat,HDAC3
panobinostat,HDAC4
panobinostat,HDAC5
panobinostat,HDAC6
panobinostat,HDAC7
panobinostat,HDAC8
panobinostat,HDAC9
apixaban,AASS
apixaban,MT-CO1
apixaban,MT1B
apixaban,ABCB1
apixaban,CKB
apixaban,NAGLU
apixaban,MT3
apixaban,ABCG2
apixaban,F10
apixaban,HINT1
apixaban,APOBR
apixaban,SLC38A3
apixaban,CYP3A5
apixaban,SLC30A7
apixaban,SIGMAR1
apixaban,CYP1A2
apixaban,SLC39A2
apixaban,SORD
apixaban,CYP3A4
apixaban,SLC30A5
apixaban,MAT2A
apixaban,CYP2C9
apixaban,SLC39A1
apixaban,ALOX15
apixaban,CYP2C8
apixaban,SLC30A6
apixaban,NDUFA4L2
apixaban,CYP2C19
apixaban,CACNA1A
apixaban,CYP2J2
lomitapide,AASS
lomitapide,MT-CO1
lomitapide,MT1B
lomitapide,ABCB1
lomitapide,MTTP
lomitapide,PCSK2
lomitapide,PKD1L3
lomitapide,SORD
lomitapide,CYP3A4
lomitapide,SLC30A5
crizotinib,AASS
crizotinib,MT-CO1
crizotinib,MT1B
crizotinib,ABCB1
crizotinib,SLC38A3
crizotinib,CYP3A5
crizotinib,SLC30A7
crizotinib,SORD
crizotinib,CYP3A4
crizotinib,SLC30A5
crizotinib,CYP2B6
crizotinib,ALK
crizotinib,HSD17B4
crizotinib,CYP3A4
crizotinib,ALAS1
crizotinib,CYP3A43
crizotinib,CKMT2
crizotinib,CYP3A5
crizotinib,CHRNA10
crizotinib,CYP3A7
crizotinib,MET
sofosbuvir,AASS
sofosbuvir,MT-CO1
sofosbuvir,MT1B
sofosbuvir,ABCB1
sofosbuvir,CKB
sofosbuvir,NAGLU
sofosbuvir,MT3
sofosbuvir,ABCG2
sofosbuvir,CMPK1
sofosbuvir,SLC22A7
sofosbuvir,F10
sofosbuvir,HINT1
sofosbuvir,APOBR
sofosbuvir,HTR3A
sofosbuvir,NME1
sofosbuvir,AQP9
sofosbuvir,KYNU
ledipasvir,AASS
ledipasvir,MT-CO1
ledipasvir,MT1B
ledipasvir,ABCB1
ledipasvir,CKB
ledipasvir,NAGLU
ledipasvir,MT3
ledipasvir,ABCG2
eliglustat,AASS
eliglustat,MT-CO1
eliglustat,MT1B
eliglustat,ABCB1
eliglustat,ARG1
eliglustat,CYP2D6
eliglustat,SLC30A4
eliglustat,SORD
eliglustat,CYP3A4
eliglustat,SLC30A5
eliglustat,UGCG
eliglustat,PCK2
ceritinib,AASS
ceritinib,MT-CO1
ceritinib,MT1B
ceritinib,ABCB1
ceritinib,SORD
ceritinib,CYP3A4
ceritinib,SLC30A5
ceritinib,MAT2A
ceritinib,CYP2C9
ceritinib,SLC39A1
ceritinib,ALK
osimertinib,AASS
osimertinib,MT-CO1
osimertinib,MT1B
osimertinib,ABCB1
osimertinib,CKB
osimertinib,NAGLU
osimertinib,MT3
osimertinib,ABCG2
osimertinib,SIGMAR1
osimertinib,CYP1A2
osimertinib,SLC39A2
osimertinib,SORD
osimertinib,CYP3A4
osimertinib,SLC30A5
osimertinib,EGFR
elbasvir,AASS
elbasvir,MT-CO1
elbasvir,MT1B
elbasvir,ABCB1
elbasvir,SLC38A3
elbasvir,CYP3A5
elbasvir,SLC30A7
elbasvir,SORD
elbasvir,CYP3A4
elbasvir,SLC30A5
elbasvir,F7
elbasvir,CYP3A43
elbasvir,PRLR
elbasvir,CYP3A7
mercaptopurine,HPRT1
mercaptopurine,AMPD1
mercaptopurine,MT1H
mercaptopurine,SLC1A1
mercaptopurine,TOP1MT
mercaptopurine,MMAB
mercaptopurine,IGFBP1
mercaptopurine,ABCC4
mercaptopurine,CHRM1
mercaptopurine,IGFBP2
mercaptopurine,SLC29A1
mercaptopurine,APRT
mercaptopurine,AKR1C3
mercaptopurine,ABCC5
mercaptopurine,TPH1
mercaptopurine,CHDH
mercaptopurine,SLC22A8
mercaptopurine,FLT3
mercaptopurine,GLS
mercaptopurine,SLC28A3
mercaptopurine,LIG3
mercaptopurine,DPYD
mercaptopurine,SLC29A2
mercaptopurine,NDUFC2
mercaptopurine,TPMT
mercaptopurine,ABCG5
mercaptopurine,PNPO
mercaptopurine,MPO
mercaptopurine,SLC28A2
mercaptopurine,TYR
mercaptopurine,XDH
mercaptopurine,SLC5A3
mercaptopurine,CA2
mercaptopurine,AOX1
mercaptopurine,PPAT
mercaptopurine,AK2
mercaptopurine,IMPDH1
mercaptopurine,IMPDH2
doxycycline,NDUFA10
doxycycline,PROC
doxycycline,MT2A
doxycycline,SLC22A6
doxycycline,SLC22A5
doxycycline,SRD5A1
doxycycline,APOE
doxycycline,ABCB5
doxycycline,SORD
doxycycline,CYP3A4
doxycycline,SLC30A5
acetazolamide,NDUFA10
acetazolamide,PROC
acetazolamide,MT2A
acetazolamide,SLC22A6
acetazolamide,CA1
acetazolamide,NADSYN1
acetazolamide,SORD
acetazolamide,CYP3A4
acetazolamide,SLC30A5
acetazolamide,CA2
acetazolamide,AOX1
acetazolamide,CA4
acetazolamide,AQP1
acetazolamide,CA12
acetazolamide,CA3
acetazolamide,CA7
acetazolamide,CA14
famotidine,NDUFA10
famotidine,PROC
famotidine,MT2A
famotidine,SLC22A6
famotidine,HRH2
famotidine,CDO1
famotidine,SLC19A2
famotidine,TPH1
famotidine,CHDH
famotidine,SLC22A8
famotidine,ESR1
famotidine,SLC22A2
famotidine,ALDH2
famotidine,ATP1A1
famotidine,SLC47A1
famotidine,SIGMAR1
famotidine,CYP1A2
famotidine,SLC39A2
ganciclovir,NDUFA10
ganciclovir,PROC
ganciclovir,MT2A
ganciclovir,SLC22A6
ganciclovir,TPH1
ganciclovir,CHDH
ganciclovir,SLC22A8
ganciclovir,CMPK1
ganciclovir,SLC22A7
ganciclovir,GSR
ganciclovir,SLC22A1
ganciclovir,ALDH2
ganciclovir,ATP1A1
ganciclovir,SLC47A1
ganciclovir,BDH1
ganciclovir,TGM2
ganciclovir,SLC47A2
allopurinol,CKB
allopurinol,NAGLU
allopurinol,MT3
allopurinol,ABCG2
allopurinol,TPH1
allopurinol,CHDH
allopurinol,SLC22A8
allopurinol,CMPK1
allopurinol,SLC22A7
allopurinol,ESR1
allopurinol,SLC22A2
allopurinol,TYR
allopurinol,XDH
allopurinol,SLC5A3
allopurinol,CA2
allopurinol,AOX1
allopurinol,XDH
carboplatin,CKB
carboplatin,NAGLU
carboplatin,MT3
carboplatin,ABCG2
carboplatin,CD52
carboplatin,ELANE
carboplatin,MT4
carboplatin,ABCC2
carboplatin,IL3
carboplatin,PLA2G4A
carboplatin,SLC31A1
carboplatin,DBH
carboplatin,PAH
carboplatin,SLC31A2
carboplatin,AFG3L2
carboplatin,IMPDH1
carboplatin,ATP7B
carboplatin,SCN1A
carboplatin,SCN1A
carboplatin,GSTM1
carboplatin,GSTM1
carboplatin,ATP7A
carboplatin,ATP7A
carboplatin,TUBB
carboplatin,GSTP1
carboplatin,SLC51B
carboplatin,HRH4
carboplatin,GSTT1
carboplatin,ABCA3
carboplatin,PNPO
carboplatin,MPO
carboplatin,SLC28A2
carboplatin,HSD17B1
carboplatin,NQO1
carboplatin,PRKAG3
carboplatin,TYR
carboplatin,XDH
carboplatin,SLC5A3
carboplatin,ADRA2A
carboplatin,SOD1
carboplatin,SLC39A5
carboplatin,ODC1
carboplatin,MT1A
carboplatin,CHRM4
carboplatin,MT2A
safinamide,CKB
safinamide,NAGLU
safinamide,MT3
safinamide,ABCG2
safinamide,NDUFV2
safinamide,AKR1B1
safinamide,SLCO3A1
safinamide,ALOX5
safinamide,MAOA
safinamide,CACNA1E
safinamide,SLC38A3
safinamide,CYP3A5
safinamide,SLC30A7
safinamide,ARG1
safinamide,CYP2D6
safinamide,SLC30A4
safinamide,SIGMAR1
safinamide,CYP1A2
safinamide,SLC39A2
safinamide,SORD
safinamide,CYP3A4
safinamide,SLC30A5
safinamide,NDUFA4L2
safinamide,CYP2C19
safinamide,FGF4
safinamide,CYP1A1
safinamide,MAOB
ondansetron,HTR4
ondansetron,ADH1B
ondansetron,MT1DP
ondansetron,GJA1
ondansetron,SLC38A3
ondansetron,CYP3A5
ondansetron,SLC30A7
ondansetron,ARG1
ondansetron,CYP2D6
ondansetron,SLC30A4
ondansetron,SIGMAR1
ondansetron,CYP1A2
ondansetron,SLC39A2
ondansetron,HTR1A
ondansetron,HNMT
ondansetron,SLC30A9
ondansetron,SORD
ondansetron,CYP3A4
ondansetron,SLC30A5
ondansetron,MAT2A
ondansetron,CYP2C9
ondansetron,SLC39A1
ondansetron,HTR3A
ondansetron,NME1
ondansetron,AQP9
ondansetron,HSD17B10
ondansetron,CYP2E1
ondansetron,PRLR
ondansetron,CYP3A7
ondansetron,OPRM1
ondansetron,HTR1B
pentamidine,HAL
pentamidine,CYP4A11
pentamidine,CALB1
pentamidine,SLC3A1
pentamidine,SLC38A3
pentamidine,CYP3A5
pentamidine,SLC30A7
pentamidine,ARG1
pentamidine,CYP2D6
pentamidine,SLC30A4
pentamidine,NDUFA4L2
pentamidine,CYP2C19
pentamidine,FGF4
pentamidine,CYP1A1
pentamidine,TRDMT1
pyridostigmine,PLOD1
pyridostigmine,ACHE
pyridostigmine,IGFALS
pyridostigmine,SLC15A2
pyridostigmine,SERPINE1
pyridostigmine,BCHE
pyridostigmine,CACNB2
pyridostigmine,SORD
pyridostigmine,CYP3A4
pyridostigmine,SLC30A5
pyridostigmine,ACHE
pyridostigmine,DGAT2
pyridostigmine,BCHE
sotalol,KCNH2
sotalol,CYP27B1
sotalol,PLTP
sotalol,ABCG1
sotalol,ADRB1
sotalol,ACE2
sotalol,SLC19A1
sotalol,ARG1
sotalol,CYP2D6
sotalol,SLC30A4
sotalol,ADRB2
fludarabine,CHRM1
fludarabine,IGFBP2
fludarabine,SLC29A1
fludarabine,FLT3
fludarabine,GLS
fludarabine,SLC28A3
fludarabine,RRM1
fludarabine,CYP11B2
fludarabine,POLA1
fludarabine,AADAC
fludarabine,DCK
brentuximab vedotin,SLC22A5
brentuximab vedotin,SRD5A1
brentuximab vedotin,APOE
brentuximab vedotin,ABCB5
brentuximab vedotin,SORD
brentuximab vedotin,CYP3A4
brentuximab vedotin,SLC30A5
brentuximab vedotin,TNFRSF8
epoprostenol,P2RY12
epoprostenol,CYP27A1
epoprostenol,LPA
epoprostenol,FOLR1
epoprostenol,PTGIS
epoprostenol,ALDH3A2
epoprostenol,ABCB4
epoprostenol,PTGIR
epoprostenol,SUCLG1
cangrelor,P2RY12
cangrelor,CYP27A1
cangrelor,LPA
cangrelor,FOLR1
tetrabenazine,SLC18A2
tetrabenazine,PCYT1A
tetrabenazine,SLCO1A2
tetrabenazine,ARG1
tetrabenazine,CYP2D6
tetrabenazine,SLC30A4
tetrabenazine,APAF1
tetrabenazine,CBR1
tetrabenazine,AQP7
tetrabenazine,DRD2
rocuronium,SLC18A2
rocuronium,PCYT1A
rocuronium,SLCO1A2
rocuronium,GSR
rocuronium,SLC22A1
rocuronium,HTR3A
rocuronium,NME1
rocuronium,AQP9
rocuronium,CHRM2
rocuronium,CHRNA2
pemetrexed,TPH1
pemetrexed,CHDH
pemetrexed,SLC22A8
pemetrexed,KARS
pemetrexed,SLC29A1
pemetrexed,ATP1A4
pemetrexed,NDUFA9
pemetrexed,DCK
pemetrexed,SLC39A14
pemetrexed,TYMS
pemetrexed,UGT1A1
pemetrexed,DHFR
pemetrexed,GART
pemetrexed,ATIC
bazedoxifene,ESR1
bazedoxifene,SLC22A2
bazedoxifene,ACSS2
bazedoxifene,UGT1A10
bazedoxifene,SUCLG2
bazedoxifene,UGT1A8
bazedoxifene,ESR2
pramipexole,ESR1
pramipexole,SLC22A2
pramipexole,GSR
pramipexole,SLC22A1
pramipexole,AKR1C1
pramipexole,PNLIP
pramipexole,SLC22A3
pramipexole,ADRA2A
pramipexole,SOD1
pramipexole,SLC39A5
pramipexole,HTR1A
pramipexole,HNMT
pramipexole,SLC30A9
pramipexole,DRD4
pramipexole,CYP4F2
pramipexole,DRD3
pramipexole,DRD2
epinephrine,ESR1
epinephrine,SLC22A2
epinephrine,GSR
epinephrine,SLC22A1
epinephrine,ADRB1
epinephrine,ACE2
epinephrine,SLC19A1
epinephrine,FXYD2
epinephrine,COMT
epinephrine,SLC34A3
epinephrine,ADRA2A
epinephrine,SOD1
epinephrine,SLC39A5
epinephrine,SORD
epinephrine,CYP3A4
epinephrine,SLC30A5
epinephrine,MAT2A
epinephrine,CYP2C9
epinephrine,SLC39A1
epinephrine,GRIN2B
epinephrine,MAOA
epinephrine,CALM1
epinephrine,MAOB
epinephrine,ADRA1A
epinephrine,ADRA2B
epinephrine,ADRA1B
epinephrine,ADRB2
epinephrine,TNF
epinephrine,ADRA1D
amantadine,ESR1
amantadine,SLC22A2
amantadine,GSR
amantadine,SLC22A1
amantadine,SLC1A5
amantadine,DDC
amantadine,CACNA1F
amantadine,CHRM5
amantadine,MAOB
amantadine,CACNA1A
amantadine,GRIN3A
amantadine,DRD2
amantadine,CHRNA4
amantadine,CHRNA7
amantadine,CHRNA3
guanfacine,ESR1
guanfacine,SLC22A2
guanfacine,GSR
guanfacine,SLC22A1
guanfacine,ALDH2
guanfacine,ATP1A1
guanfacine,SLC47A1
guanfacine,ADRA2A
guanfacine,SOD1
guanfacine,SLC39A5
guanfacine,SORD
guanfacine,CYP3A4
guanfacine,SLC30A5
guanfacine,NDUFA4L2
guanfacine,CYP2C19
guanfacine,ADRA2B
chlorpheniramine,ESR1
chlorpheniramine,SLC22A2
chlorpheniramine,GSR
chlorpheniramine,SLC22A1
chlorpheniramine,SLC38A3
chlorpheniramine,CYP3A5
chlorpheniramine,SLC30A7
chlorpheniramine,ARG1
chlorpheniramine,CYP2D6
chlorpheniramine,SLC30A4
chlorpheniramine,SORD
chlorpheniramine,CYP3A4
chlorpheniramine,SLC30A5
chlorpheniramine,PRLR
chlorpheniramine,CYP3A7
chlorpheniramine,HRH1
chlorpheniramine,NUAK2
chlorpheniramine,SLC6A2
chlorpheniramine,SLC6A3
chlorpheniramine,SLC6A4
oxprenolol,ESR1
oxprenolol,SLC22A2
oxprenolol,ADRB1
oxprenolol,ACE2
oxprenolol,SLC19A1
oxprenolol,ARG1
oxprenolol,CYP2D6
oxprenolol,SLC30A4
oxprenolol,ADRB2
oxprenolol,ADRB3
codeine,GSR
codeine,SLC22A1
codeine,ARG1
codeine,CYP2D6
codeine,SLC30A4
codeine,SORD
codeine,CYP3A4
codeine,SLC30A5
codeine,AOC1
codeine,UGT2B7
codeine,ADORA3
codeine,UGT2B4
codeine,OPRD1
codeine,PRDX1
codeine,OPRK1
codeine,OPRM1
streptokinase,IL3
streptokinase,PLA2G4A
streptokinase,SLC31A1
streptokinase,PLG
streptokinase,SLC2A11
streptokinase,F2R
pyrimethamine,ALDH2
pyrimethamine,ATP1A1
pyrimethamine,SLC47A1
pyrimethamine,BDH1
pyrimethamine,TGM2
pyrimethamine,SLC47A2
pyrimethamine,ALOX15
pyrimethamine,CYP2C8
pyrimethamine,SLC30A6
pyrimethamine,DHFR
pyrimethamine,HEXB
nitrazepam,SCN1A
nitrazepam,GSTM1
nitrazepam,ATP7A
nitrazepam,SORD
nitrazepam,CYP3A4
nitrazepam,SLC30A5
nitrazepam,HSD17B10
nitrazepam,CYP2E1
nitrazepam,GABRA1
nitrazepam,GABRA2
nitrazepam,GABRA3
nitrazepam,GABRA4
nitrazepam,GABRA5
nitrazepam,GABRA6
nitrazepam,GABRB1
nitrazepam,GABRB2
nitrazepam,GABRB3
nitrazepam,GABRD
nitrazepam,GABRE
nitrazepam,GABRG1
nitrazepam,GABRG2
nitrazepam,GABRG3
nitrazepam,GABRP
nitrazepam,GABRQ
nitrazepam,GABRA1
nitrazepam,GABRA2
nitrazepam,GABRA3
nitrazepam,GABRA5
nitrazepam,GABRG1
nitrazepam,GABRG2
nitrazepam,GABRG3
mianserin,HRH4
mianserin,GSTT1
mianserin,ABCA3
mianserin,ARG1
mianserin,CYP2D6
mianserin,SLC30A4
mianserin,ADRA2A
mianserin,SOD1
mianserin,SLC39A5
mianserin,SIGMAR1
mianserin,CYP1A2
mianserin,SLC39A2
mianserin,HTR1A
mianserin,HNMT
mianserin,SLC30A9
mianserin,SORD
mianserin,CYP3A4
mianserin,SLC30A5
mianserin,CYP2B6
mianserin,ADRA2C
mianserin,FMO1
mianserin,HTR2B
mianserin,HRH1
mianserin,NUAK2
mianserin,HTR2A
mianserin,SULT1A4
mianserin,HTR1F
mianserin,NME1
mianserin,SLC6A2
mianserin,HTR2C
mianserin,P4HA2
mianserin,ADRA2B
mianserin,DRD3
mianserin,OPRK1
mianserin,SLC6A3
mianserin,HTR7
mianserin,SLC6A4
mianserin,DRD2
mianserin,HTR6
mianserin,ADRA1A
mianserin,ADRA1B
mianserin,ADRA1D
mianserin,DRD1
mianserin,DRD5
magnesium carbonate,SIGMAR1
magnesium carbonate,SULT2A1
magnesium carbonate,TRPM7
magnesium carbonate,PDGFRB
magnesium carbonate,TK1
magnesium carbonate,TRPM6
magnesium carbonate,ASNS
magnesium carbonate,C1S
magnesium carbonate,SLC41A3
magnesium carbonate,NQO2
magnesium carbonate,CNNM2
magnesium carbonate,GRIN1
magnesium carbonate,GRIN2A
magnesium carbonate,GRIN2B
magnesium carbonate,GRIN2C
magnesium carbonate,GRIN2D
magnesium carbonate,GRIN3A
magnesium carbonate,GRIN3B
dalteparin,VEGFA
dalteparin,PON1
dalteparin,SLC14A2
dalteparin,SLC16A2
dalteparin,HPSE
dalteparin,SLC7A7
dalteparin,SERPINC1
dalteparin,GCSH
dalteparin,SLC38A2
dalteparin,TFPI
dalteparin,SELP
bleomycin,LIG3
bleomycin,DPYD
bleomycin,SLC29A2
bleomycin,LIG1
bleomycin,CAT
bleomycin,ATP1A2
bleomycin,IFNAR2
bleomycin,BLMH
capecitabine,LIG3
capecitabine,DPYD
capecitabine,SLC29A2
capecitabine,ALDH4A1
capecitabine,TYMP
capecitabine,CACNA1G
capecitabine,SHMT2
capecitabine,CDA
capecitabine,SLC30A1
capecitabine,CACNB1
capecitabine,CES1
capecitabine,SLC39A8
capecitabine,MAT2A
capecitabine,CYP2C9
capecitabine,SLC39A1
capecitabine,TYMS
capecitabine,UGT1A1
esmolol,ADRB1
esmolol,ACE2
esmolol,SLC19A1
esmolol,ARG1
esmolol,CYP2D6
esmolol,SLC30A4
betaxolol,ADRB1
betaxolol,ACE2
betaxolol,SLC19A1
betaxolol,ARG1
betaxolol,CYP2D6
betaxolol,SLC30A4
betaxolol,SIGMAR1
betaxolol,CYP1A2
betaxolol,SLC39A2
betaxolol,ADRB2
levobunolol,ADRB1
levobunolol,ACE2
levobunolol,SLC19A1
levobunolol,ARG1
levobunolol,CYP2D6
levobunolol,SLC30A4
